return_id,sale_id,return_date,reason
14238,10241,2025-05-30,Changed Mind
14239,17428,2025-06-13,Changed Mind
14240,19754,2022-06-11,Wrong Item
14241,3639,2022-08-04,Defective
14242,9695,2025-05-05,Wrong Item
14243,6771,2023-10-27,Changed Mind
14244,21997,2024-12-28,Defective
14245,3691,2021-10-03,Changed Mind
14246,4338,2025-03-20,Wrong Item
14247,22265,2024-10-29,Wrong Item
14248,21388,2020-08-27,Wrong Item
14249,4064,2025-05-19,Wrong Item
14250,11917,2024-12-23,Defective
14251,20659,2024-01-11,Defective
14252,15444,2021-10-15,Wrong Item
14253,3431,2023-12-10,Defective
14254,14010,2020-11-26,Changed Mind
14255,20954,2022-07-14,Wrong Item
14256,22339,2025-02-20,Changed Mind
14257,15221,2021-03-11,Wrong Item
14258,19698,2025-03-29,Defective
14259,23885,2023-01-17,Wrong Item
14260,10458,2022-09-23,Changed Mind
14261,7370,2022-08-28,Wrong Item
14262,7582,2024-11-21,Changed Mind
14263,11709,2025-02-23,Defective
14264,15047,2023-03-19,Changed Mind
14265,18970,2022-09-17,Changed Mind
14266,14038,2022-07-29,Changed Mind
14267,16813,2021-04-19,Changed Mind
14268,10282,2021-02-09,Changed Mind
14269,2610,2025-03-20,Defective
14270,4585,2021-04-15,Wrong Item
14271,18630,2022-08-20,Wrong Item
14272,13067,2020-09-08,Changed Mind
14273,4650,2023-05-19,Defective
14274,825,2022-08-20,Changed Mind
14275,14893,2021-11-22,Defective
14276,12533,2024-04-04,Defective
14277,10041,2023-05-22,Wrong Item
14278,12073,2021-05-09,Defective
14279,8955,2024-02-28,Defective
14280,1307,2023-11-12,Defective
14281,4313,2022-10-22,Changed Mind
14282,19816,2024-01-24,Defective
14283,23186,2023-01-07,Defective
14284,9011,2022-06-22,Defective
14285,17733,2021-11-09,Wrong Item
14286,23872,2020-09-28,Changed Mind
14287,13728,2022-05-30,Wrong Item
14288,16599,2022-07-21,Changed Mind
14289,13214,2021-05-14,Changed Mind
14290,4335,2025-03-12,Wrong Item
14291,22394,2020-06-30,Wrong Item
14292,19263,2020-12-24,Defective
14293,24770,2021-08-13,Defective
14294,5963,2020-09-26,Wrong Item
14295,14736,2024-02-09,Wrong Item
14296,11527,2023-09-23,Defective
14297,16228,2025-03-06,Wrong Item
14298,562,2022-11-05,Defective
14299,4012,2024-10-06,Changed Mind
14300,4908,2021-05-19,Changed Mind
14301,10445,2021-10-27,Wrong Item
14302,7167,2023-09-08,Wrong Item
14303,7820,2022-08-27,Wrong Item
14304,14420,2025-06-22,Wrong Item
14305,17138,2022-10-02,Changed Mind
14306,18176,2020-12-06,Defective
14307,678,2021-04-18,Changed Mind
14308,23377,2024-06-30,Defective
14309,11939,2024-11-10,Wrong Item
14310,11737,2021-09-22,Wrong Item
14311,19192,2022-06-10,Defective
14312,9109,2023-07-15,Changed Mind
14313,20217,2024-01-27,Changed Mind
14314,9380,2021-10-05,Defective
14315,5237,2023-07-16,Defective
14316,9809,2024-04-22,Changed Mind
14317,21092,2024-04-23,Wrong Item
14318,11015,2020-10-19,Changed Mind
14319,19764,2020-08-07,Changed Mind
14320,19098,2025-03-24,Wrong Item
14321,14930,2024-01-25,Wrong Item
14322,16012,2023-11-25,Defective
14323,14300,2022-09-27,Defective
14324,23486,2025-04-07,Wrong Item
14325,16429,2023-02-08,Wrong Item
14326,4086,2022-10-15,Defective
14327,8856,2022-03-26,Defective
14328,10512,2023-08-30,Changed Mind
14329,536,2021-05-31,Changed Mind
14330,22201,2024-02-23,Changed Mind
14331,21894,2025-03-01,Wrong Item
14332,24446,2023-05-03,Wrong Item
14333,8857,2021-02-15,Wrong Item
14334,21340,2021-06-10,Defective
14335,4627,2022-02-12,Wrong Item
14336,19867,2025-04-13,Defective
14337,6790,2024-01-23,Wrong Item
14338,18962,2024-06-03,Defective
14339,3393,2023-10-01,Defective
14340,4535,2021-10-25,Changed Mind
14341,15548,2021-02-12,Defective
14342,24779,2022-05-13,Wrong Item
14343,20674,2021-12-16,Wrong Item
14344,4212,2023-09-06,Wrong Item
14345,13413,2021-03-13,Changed Mind
14346,712,2024-06-21,Defective
14347,11462,2023-01-12,Defective
14348,19926,2024-06-21,Wrong Item
14349,14108,2021-04-18,Wrong Item
14350,12740,2023-06-29,Wrong Item
14351,11033,2020-11-10,Changed Mind
14352,3193,2023-09-21,Defective
14353,18774,2021-07-25,Changed Mind
14354,1977,2021-09-09,Wrong Item
14355,13803,2023-12-25,Wrong Item
14356,8466,2020-11-26,Wrong Item
14357,6089,2021-10-15,Defective
14358,5647,2024-08-18,Wrong Item
14359,6650,2025-01-19,Changed Mind
14360,7640,2021-01-12,Defective
14361,13427,2022-09-01,Wrong Item
14362,14074,2023-02-22,Wrong Item
14363,21211,2022-08-08,Wrong Item
14364,11757,2021-02-08,Changed Mind
14365,6045,2021-06-04,Changed Mind
14366,14371,2023-06-09,Changed Mind
14367,24922,2024-10-17,Defective
14368,22232,2025-05-16,Defective
14369,13934,2023-07-17,Changed Mind
14370,18725,2025-01-27,Defective
14371,279,2024-08-15,Wrong Item
14372,1845,2020-09-06,Changed Mind
14373,24232,2023-12-27,Wrong Item
14374,20602,2025-03-05,Wrong Item
14375,3824,2024-09-06,Defective
14376,11306,2024-06-26,Wrong Item
14377,2744,2024-03-30,Changed Mind
14378,14294,2020-10-13,Defective
14379,17876,2021-02-24,Changed Mind
14380,2296,2024-06-02,Defective
14381,670,2022-06-28,Wrong Item
14382,1109,2021-12-16,Defective
14383,560,2025-03-12,Defective
14384,12142,2020-08-17,Changed Mind
14385,24877,2023-08-04,Wrong Item
14386,23633,2021-03-03,Wrong Item
14387,14450,2023-06-04,Changed Mind
14388,4349,2020-12-25,Changed Mind
14389,190,2024-04-11,Defective
14390,509,2022-02-07,Wrong Item
14391,22284,2025-02-02,Defective
14392,9991,2022-06-12,Changed Mind
14393,6746,2024-10-29,Changed Mind
14394,22153,2022-01-27,Defective
14395,24026,2025-06-08,Changed Mind
14396,2996,2021-07-05,Changed Mind
14397,723,2021-12-18,Defective
14398,22717,2024-06-08,Changed Mind
14399,9969,2024-10-09,Wrong Item
14400,879,2023-08-14,Changed Mind
14401,23236,2021-11-15,Wrong Item
14402,23904,2020-07-08,Wrong Item
14403,23567,2021-03-02,Wrong Item
14404,11139,2024-10-01,Defective
14405,23106,2024-10-03,Wrong Item
14406,19754,2021-08-25,Wrong Item
14407,18738,2021-01-27,Wrong Item
14408,4525,2021-06-16,Changed Mind
14409,22131,2022-11-27,Changed Mind
14410,1505,2021-03-03,Changed Mind
14411,14485,2022-01-14,Defective
14412,20792,2022-10-09,Changed Mind
14413,9208,2023-11-29,Defective
14414,3029,2022-02-21,Changed Mind
14415,8888,2024-05-30,Wrong Item
14416,7540,2024-06-02,Wrong Item
14417,8797,2023-08-24,Changed Mind
14418,6950,2023-10-22,Wrong Item
14419,13832,2022-03-29,Defective
14420,11048,2022-02-04,Wrong Item
14421,23158,2023-02-15,Wrong Item
14422,18544,2021-08-30,Defective
14423,2860,2021-03-18,Changed Mind
14424,5154,2021-08-19,Defective
14425,15636,2023-11-27,Changed Mind
14426,1074,2023-09-02,Changed Mind
14427,6935,2022-09-12,Changed Mind
14428,22901,2024-12-31,Defective
14429,2239,2022-02-09,Wrong Item
14430,12986,2024-12-11,Wrong Item
14431,20735,2023-02-16,Wrong Item
14432,2125,2022-06-13,Defective
14433,7381,2023-11-21,Wrong Item
14434,8455,2022-07-04,Defective
14435,13913,2022-07-26,Defective
14436,2128,2022-03-10,Defective
14437,19685,2024-08-31,Wrong Item
14438,12017,2024-05-01,Defective
14439,13341,2023-09-15,Defective
14440,6961,2023-11-22,Wrong Item
14441,20644,2025-03-16,Defective
14442,24606,2021-10-29,Wrong Item
14443,22254,2022-01-17,Wrong Item
14444,12450,2021-08-30,Wrong Item
14445,8373,2022-10-23,Changed Mind
14446,11604,2025-02-10,Defective
14447,6915,2024-03-27,Wrong Item
14448,13208,2022-11-11,Wrong Item
14449,1870,2021-05-10,Defective
14450,13076,2024-06-23,Wrong Item
14451,18696,2021-10-12,Defective
14452,5650,2021-04-25,Defective
14453,2097,2024-11-07,Defective
14454,22161,2022-05-16,Changed Mind
14455,11584,2021-07-17,Wrong Item
14456,16900,2023-09-04,Wrong Item
14457,12951,2024-02-05,Wrong Item
14458,6450,2021-07-03,Wrong Item
14459,9932,2020-07-14,Changed Mind
14460,1442,2020-12-16,Changed Mind
14461,23474,2021-05-11,Defective
14462,2817,2023-08-30,Defective
14463,8227,2023-04-02,Defective
14464,23189,2020-08-22,Changed Mind
14465,6770,2024-05-15,Wrong Item
14466,20259,2025-01-31,Defective
14467,20695,2020-11-30,Changed Mind
14468,2551,2022-03-07,Wrong Item
14469,12751,2020-08-26,Wrong Item
14470,11287,2023-11-13,Changed Mind
14471,5100,2023-06-21,Changed Mind
14472,11963,2025-04-03,Defective
14473,3393,2024-09-21,Defective
14474,22175,2022-12-16,Wrong Item
14475,8731,2024-08-23,Defective
14476,12269,2021-02-22,Wrong Item
14477,23511,2022-01-06,Changed Mind
14478,8276,2023-09-26,Defective
14479,16871,2021-11-25,Defective
14480,18844,2024-03-21,Changed Mind
14481,13334,2020-12-24,Wrong Item
14482,14597,2022-05-15,Defective
14483,7555,2025-03-05,Defective
14484,10607,2022-12-18,Changed Mind
14485,24933,2022-12-30,Wrong Item
14486,22974,2023-09-11,Changed Mind
14487,5604,2023-08-21,Changed Mind
14488,691,2024-04-22,Wrong Item
14489,8291,2025-03-27,Defective
14490,4683,2021-06-26,Defective
14491,4144,2021-07-24,Defective
14492,3035,2022-05-19,Defective
14493,6503,2021-09-02,Wrong Item
14494,24300,2023-12-16,Changed Mind
14495,4503,2025-02-13,Defective
14496,1595,2024-07-10,Wrong Item
14497,7943,2025-04-27,Wrong Item
14498,4915,2021-08-13,Changed Mind
14499,14580,2024-06-24,Defective
14500,18827,2023-10-26,Defective
14501,19386,2025-05-26,Wrong Item
14502,10153,2022-09-23,Wrong Item
14503,13103,2025-04-10,Defective
14504,7139,2023-11-30,Defective
14505,20582,2023-11-21,Changed Mind
14506,3455,2021-07-17,Wrong Item
14507,3242,2025-02-20,Defective
14508,22346,2021-01-03,Wrong Item
14509,13468,2020-11-16,Changed Mind
14510,21294,2022-09-21,Wrong Item
14511,21961,2022-08-30,Defective
14512,24005,2021-06-01,Wrong Item
14513,3804,2023-12-20,Defective
14514,5999,2023-11-23,Changed Mind
14515,17235,2021-01-10,Defective
14516,23183,2022-02-01,Changed Mind
14517,816,2021-11-08,Wrong Item
14518,5294,2021-04-02,Defective
14519,22299,2024-06-18,Wrong Item
14520,883,2021-01-25,Defective
14521,4087,2025-03-25,Defective
14522,15681,2023-06-06,Wrong Item
14523,18614,2021-03-16,Changed Mind
14524,22916,2022-04-29,Changed Mind
14525,22541,2025-06-03,Wrong Item
14526,6137,2023-09-17,Changed Mind
14527,22270,2023-05-14,Changed Mind
14528,1212,2022-12-25,Defective
14529,20815,2022-05-06,Defective
14530,10984,2022-08-29,Defective
14531,15148,2020-06-29,Defective
14532,19571,2020-08-28,Defective
14533,11020,2021-10-27,Defective
14534,24109,2021-09-13,Wrong Item
14535,24572,2021-06-21,Defective
14536,7142,2024-08-29,Wrong Item
14537,14697,2021-12-31,Defective
14538,3872,2024-02-21,Changed Mind
14539,16181,2021-02-14,Wrong Item
14540,9973,2023-06-24,Defective
14541,8594,2021-12-01,Wrong Item
14542,646,2023-09-16,Wrong Item
14543,18563,2022-11-20,Defective
14544,4157,2023-10-03,Defective
14545,17734,2022-12-16,Wrong Item
14546,17543,2021-05-25,Wrong Item
14547,7125,2021-08-13,Defective
14548,19894,2022-09-19,Defective
14549,7812,2024-04-07,Defective
14550,20832,2024-06-25,Changed Mind
14551,7286,2025-05-01,Wrong Item
14552,20925,2021-07-10,Wrong Item
14553,16765,2021-05-12,Defective
14554,6983,2023-12-17,Changed Mind
14555,22827,2020-12-08,Wrong Item
14556,14110,2022-08-19,Defective
14557,5612,2024-08-08,Defective
14558,2153,2022-12-13,Wrong Item
14559,14899,2022-05-14,Wrong Item
14560,17811,2020-07-26,Changed Mind
14561,12385,2023-10-04,Changed Mind
14562,797,2022-11-06,Wrong Item
14563,23597,2022-10-26,Wrong Item
14564,16844,2022-03-04,Wrong Item
14565,24822,2023-04-01,Changed Mind
14566,579,2023-12-15,Changed Mind
14567,22990,2023-11-11,Changed Mind
14568,7615,2024-03-19,Wrong Item
14569,17853,2021-03-07,Changed Mind
14570,1001,2023-07-13,Wrong Item
14571,18621,2021-03-28,Changed Mind
14572,17367,2022-04-20,Defective
14573,21522,2021-06-24,Wrong Item
14574,18989,2022-05-24,Defective
14575,19738,2021-04-23,Wrong Item
14576,16097,2020-08-16,Wrong Item
14577,4881,2023-03-24,Changed Mind
14578,15123,2021-10-25,Wrong Item
14579,3177,2021-01-14,Changed Mind
14580,17019,2023-06-17,Defective
14581,3825,2020-10-23,Defective
14582,19401,2020-08-01,Changed Mind
14583,14732,2025-05-04,Wrong Item
14584,9897,2022-06-12,Changed Mind
14585,18799,2020-09-29,Wrong Item
14586,23746,2023-10-26,Wrong Item
14587,15747,2022-12-19,Defective
14588,821,2023-10-09,Wrong Item
14589,23716,2023-03-01,Changed Mind
14590,5577,2022-02-14,Defective
14591,1718,2022-10-24,Changed Mind
14592,2012,2025-06-02,Wrong Item
14593,14335,2022-07-28,Changed Mind
14594,10350,2023-08-22,Wrong Item
14595,18711,2025-03-21,Defective
14596,15862,2022-10-31,Changed Mind
14597,23465,2021-06-09,Changed Mind
14598,17059,2024-07-30,Changed Mind
14599,7713,2020-08-13,Defective
14600,20630,2023-05-14,Defective
14601,19053,2023-02-16,Changed Mind
14602,24708,2023-10-27,Defective
14603,371,2023-02-21,Defective
14604,23259,2024-09-29,Wrong Item
14605,16676,2023-01-21,Wrong Item
14606,7099,2022-02-13,Wrong Item
14607,1573,2022-03-09,Defective
14608,11860,2024-08-13,Defective
14609,6714,2021-12-03,Changed Mind
14610,800,2024-12-08,Defective
14611,11005,2022-05-01,Changed Mind
14612,8291,2024-04-04,Defective
14613,8189,2020-10-17,Changed Mind
14614,2447,2023-05-06,Wrong Item
14615,18620,2023-08-01,Changed Mind
14616,407,2023-10-05,Defective
14617,23650,2024-04-17,Wrong Item
14618,23034,2020-12-22,Wrong Item
14619,15638,2021-04-28,Defective
14620,19574,2024-09-14,Changed Mind
14621,8840,2025-05-01,Wrong Item
14622,6409,2024-04-27,Defective
14623,1603,2022-10-31,Changed Mind
14624,11563,2021-08-07,Defective
14625,218,2024-06-27,Defective
14626,10870,2022-12-28,Changed Mind
14627,5927,2020-07-08,Wrong Item
14628,5404,2023-05-10,Wrong Item
14629,15959,2025-03-04,Changed Mind
14630,11629,2021-11-13,Changed Mind
14631,16235,2024-01-07,Wrong Item
14632,10403,2023-10-08,Wrong Item
14633,6840,2023-12-17,Wrong Item
14634,16315,2021-01-20,Wrong Item
14635,21347,2025-05-08,Wrong Item
14636,22041,2024-10-11,Defective
14637,16192,2025-05-01,Wrong Item
14638,2653,2022-09-13,Wrong Item
14639,880,2025-02-03,Wrong Item
14640,24749,2023-04-20,Changed Mind
14641,17954,2023-02-07,Defective
14642,15691,2024-04-12,Defective
14643,20466,2023-11-08,Wrong Item
14644,23605,2023-10-20,Defective
14645,13684,2022-01-27,Defective
14646,9593,2023-03-31,Defective
14647,19042,2024-01-02,Wrong Item
14648,1287,2024-12-29,Changed Mind
14649,23538,2024-01-10,Wrong Item
14650,3627,2023-09-06,Defective
14651,22484,2021-06-15,Changed Mind
14652,2598,2022-03-26,Defective
14653,8270,2024-07-09,Defective
14654,11466,2022-10-15,Wrong Item
14655,8860,2021-06-16,Wrong Item
14656,23447,2022-05-22,Changed Mind
14657,2485,2020-12-19,Defective
14658,893,2023-01-05,Changed Mind
14659,1119,2025-03-21,Defective
14660,17176,2021-09-22,Defective
14661,21812,2021-09-13,Changed Mind
14662,16897,2022-11-28,Wrong Item
14663,15814,2024-12-03,Changed Mind
14664,3592,2023-06-07,Changed Mind
14665,13295,2020-07-22,Changed Mind
14666,17950,2022-10-03,Defective
14667,7392,2025-06-08,Changed Mind
14668,5585,2024-08-25,Defective
14669,4390,2023-03-17,Changed Mind
14670,12516,2025-03-21,Defective
14671,11464,2025-03-20,Defective
14672,14170,2023-08-11,Changed Mind
14673,22617,2025-04-30,Changed Mind
14674,17261,2024-01-24,Wrong Item
14675,1320,2022-12-09,Wrong Item
14676,13795,2021-06-12,Wrong Item
14677,1726,2021-03-31,Defective
14678,2837,2024-12-14,Changed Mind
14679,2821,2022-07-27,Defective
14680,11841,2020-12-09,Wrong Item
14681,20351,2024-09-27,Changed Mind
14682,3309,2023-05-02,Defective
14683,24522,2023-02-25,Wrong Item
14684,19203,2021-03-16,Defective
14685,15841,2022-02-06,Defective
14686,17111,2022-04-10,Changed Mind
14687,11229,2022-11-23,Wrong Item
14688,13166,2022-04-30,Changed Mind
14689,16355,2021-08-25,Defective
14690,15720,2023-03-13,Defective
14691,16958,2021-01-07,Wrong Item
14692,18270,2023-01-20,Changed Mind
14693,1057,2024-10-27,Changed Mind
14694,9535,2023-02-09,Wrong Item
14695,20770,2023-04-20,Wrong Item
14696,2972,2021-05-19,Defective
14697,72,2025-06-15,Defective
14698,17121,2020-07-22,Wrong Item
14699,17676,2025-02-22,Wrong Item
14700,10725,2021-07-19,Changed Mind
14701,24868,2020-10-30,Changed Mind
14702,17669,2023-02-03,Wrong Item
14703,10078,2021-10-17,Defective
14704,9340,2024-08-20,Wrong Item
14705,19266,2023-09-22,Defective
14706,3267,2024-03-11,Defective
14707,6240,2024-07-30,Defective
14708,15370,2020-07-18,Defective
14709,6287,2022-05-22,Defective
14710,8134,2023-07-19,Wrong Item
14711,21340,2024-05-21,Defective
14712,13231,2020-09-17,Defective
14713,14102,2024-12-15,Changed Mind
14714,19878,2023-07-29,Wrong Item
14715,21722,2022-09-28,Wrong Item
14716,8593,2021-01-25,Changed Mind
14717,10231,2024-10-17,Defective
14718,21054,2024-06-07,Changed Mind
14719,7627,2023-06-28,Defective
14720,22903,2022-03-18,Wrong Item
14721,5167,2023-09-18,Defective
14722,22602,2024-02-21,Defective
14723,5296,2023-06-13,Wrong Item
14724,15063,2022-01-20,Wrong Item
14725,11510,2023-04-28,Changed Mind
14726,8766,2023-03-21,Changed Mind
14727,2516,2023-06-10,Wrong Item
14728,7475,2024-05-07,Wrong Item
14729,6459,2024-12-17,Changed Mind
14730,17074,2021-03-21,Changed Mind
14731,6584,2022-09-05,Defective
14732,22049,2022-09-16,Wrong Item
14733,6013,2021-03-19,Changed Mind
14734,10850,2020-12-04,Changed Mind
14735,19845,2022-03-02,Wrong Item
14736,10466,2025-05-07,Changed Mind
14737,19273,2021-05-22,Wrong Item
14738,3161,2020-11-21,Changed Mind
14739,4839,2025-01-04,Changed Mind
14740,4282,2025-06-03,Wrong Item
14741,2841,2023-05-01,Defective
14742,1255,2024-07-25,Wrong Item
14743,20128,2023-01-14,Changed Mind
14744,4149,2021-12-25,Wrong Item
14745,5742,2024-10-24,Wrong Item
14746,16636,2022-07-19,Defective
14747,6165,2022-11-12,Defective
14748,18128,2023-10-09,Wrong Item
14749,13751,2023-03-17,Wrong Item
14750,12040,2021-12-24,Wrong Item
14751,14848,2021-05-17,Changed Mind
14752,12641,2023-01-03,Changed Mind
14753,13016,2024-10-10,Changed Mind
14754,22835,2024-03-10,Defective
14755,19791,2024-04-04,Defective
14756,22513,2022-04-06,Defective
14757,857,2024-03-20,Wrong Item
14758,22235,2022-12-07,Changed Mind
14759,4249,2021-11-30,Wrong Item
14760,19640,2022-12-02,Defective
14761,2815,2020-11-05,Wrong Item
14762,10002,2022-10-15,Defective
14763,7060,2025-05-24,Defective
14764,11108,2020-09-16,Changed Mind
14765,14478,2021-09-18,Wrong Item
14766,7860,2020-07-06,Defective
14767,24486,2021-04-28,Wrong Item
14768,17803,2024-03-13,Defective
14769,24348,2021-05-24,Defective
14770,8911,2022-02-23,Defective
14771,13565,2020-07-09,Wrong Item
14772,17669,2024-01-06,Changed Mind
14773,20039,2020-09-03,Defective
14774,9128,2022-06-22,Wrong Item
14775,2723,2023-04-04,Wrong Item
14776,899,2025-02-15,Defective
14777,21285,2022-10-09,Wrong Item
14778,14148,2025-06-04,Wrong Item
14779,12402,2021-07-01,Changed Mind
14780,17156,2022-02-13,Wrong Item
14781,11588,2020-08-21,Defective
14782,9644,2023-02-09,Changed Mind
14783,22106,2022-11-30,Changed Mind
14784,3506,2023-04-21,Wrong Item
14785,5300,2024-10-15,Wrong Item
14786,24143,2021-10-29,Changed Mind
14787,7433,2024-11-02,Wrong Item
14788,22546,2024-01-08,Changed Mind
14789,14502,2024-02-20,Wrong Item
14790,4516,2020-08-08,Changed Mind
14791,3753,2022-08-21,Changed Mind
14792,1034,2024-01-29,Defective
14793,1671,2023-07-07,Wrong Item
14794,14415,2023-06-13,Defective
14795,3211,2023-02-28,Changed Mind
14796,11307,2024-11-02,Wrong Item
14797,21386,2024-07-28,Changed Mind
14798,9677,2022-11-01,Defective
14799,24559,2021-10-12,Defective
14800,15411,2023-03-18,Changed Mind
14801,907,2021-09-05,Changed Mind
14802,11906,2024-03-25,Wrong Item
14803,9471,2023-02-25,Defective
14804,3788,2022-06-01,Wrong Item
14805,830,2022-06-17,Changed Mind
14806,21393,2021-03-01,Defective
14807,1802,2022-09-24,Changed Mind
14808,14860,2024-04-19,Wrong Item
14809,20092,2021-10-20,Defective
14810,7655,2025-03-13,Defective
14811,13739,2024-10-27,Changed Mind
14812,15269,2022-10-05,Wrong Item
14813,17965,2021-09-23,Changed Mind
14814,6318,2021-10-20,Wrong Item
14815,17894,2024-01-15,Wrong Item
14816,12881,2021-08-19,Wrong Item
14817,21674,2022-09-20,Wrong Item
14818,14176,2022-05-15,Wrong Item
14819,11157,2024-03-29,Changed Mind
14820,24664,2023-05-02,Defective
14821,8021,2023-10-10,Changed Mind
14822,14725,2024-05-14,Wrong Item
14823,9643,2023-02-23,Changed Mind
14824,16736,2024-12-27,Wrong Item
14825,13232,2024-05-07,Defective
14826,5174,2021-03-12,Wrong Item
14827,3087,2023-11-18,Defective
14828,16031,2023-10-19,Defective
14829,13331,2024-03-10,Changed Mind
14830,16320,2022-08-17,Wrong Item
